171.798, 129.644, 8.333, 21.968 False
171.520, 129.645, 8.333, 22.001 False
171.242, 129.645, 8.330, 22.034 False
170.965, 129.646, 8.305, 22.067 False
170.690, 129.647, 8.246, 22.100 False
170.418, 129.647, 8.157, 22.133 False
170.150, 129.648, 8.043, 22.166 False
169.886, 129.648, 7.909, 22.199 False
169.627, 129.649, 7.763, 22.232 False
169.373, 129.649, 7.609, 22.265 False
169.124, 129.649, 7.449, 22.298 False
168.881, 129.650, 7.292, 22.331 False
168.642, 129.650, 7.143, 22.364 False
168.408, 129.650, 7.003, 22.397 False
168.179, 129.650, 6.872, 22.430 False
167.953, 129.650, 6.750, 22.463 False
167.731, 129.649, 6.635, 22.496 False
167.513, 129.649, 6.529, 22.529 False
167.298, 129.649, 6.428, 22.562 False
167.086, 129.649, 6.335, 22.595 False
166.877, 129.648, 6.246, 22.628 False
166.670, 129.648, 6.164, 22.661 False
166.467, 129.648, 6.084, 22.694 False
166.265, 129.647, 6.010, 22.727 False
166.067, 129.647, 5.937, 22.760 False
165.870, 129.647, 5.868, 22.793 False
165.676, 129.646, 5.802, 22.826 False
165.484, 129.646, 5.739, 22.859 False
165.294, 129.645, 5.678, 22.892 False
165.106, 129.645, 5.624, 22.925 False
164.919, 129.644, 5.573, 22.958 False
164.734, 129.643, 5.524, 22.991 False
164.551, 129.643, 5.481, 23.024 False
164.369, 129.642, 5.446, 23.057 False
164.188, 129.642, 5.421, 23.090 False
164.007, 129.641, 5.404, 23.123 False
163.827, 129.640, 5.401, 23.156 False
163.646, 129.640, 5.406, 23.189 False
163.465, 129.639, 5.420, 23.222 False
163.283, 129.638, 5.439, 23.255 False
163.101, 129.637, 5.462, 23.288 False
162.918, 129.637, 5.485, 23.321 False
162.734, 129.636, 5.508, 23.354 False
162.549, 129.635, 5.528, 23.387 False
162.364, 129.634, 5.544, 23.420 False
162.179, 129.633, 5.556, 23.453 False
161.993, 129.633, 5.564, 23.486 False
161.808, 129.632, 5.568, 23.519 False
161.622, 129.631, 5.568, 23.552 False
161.436, 129.630, 5.564, 23.585 False
161.251, 129.629, 5.557, 23.618 False
161.066, 129.628, 5.548, 23.651 False
160.882, 129.627, 5.535, 23.684 False
160.698, 129.626, 5.520, 23.717 False
160.514, 129.625, 5.504, 23.750 False
160.331, 129.624, 5.487, 23.783 False
160.149, 129.623, 5.468, 23.816 False
159.967, 129.622, 5.447, 23.849 False
159.786, 129.621, 5.425, 23.882 False
159.606, 129.620, 5.402, 23.915 False
159.427, 129.619, 5.379, 23.948 False
159.248, 129.618, 5.357, 23.981 False
159.070, 129.617, 5.337, 24.014 False
158.893, 129.616, 5.322, 24.047 False
158.716, 129.615, 5.313, 24.080 False
158.538, 129.614, 5.312, 24.113 False
158.361, 129.613, 5.322, 24.146 False
158.183, 129.612, 5.341, 24.179 False
158.004, 129.611, 5.371, 24.212 False
157.824, 129.610, 5.407, 24.245 False
157.642, 129.609, 5.451, 24.278 False
157.459, 129.607, 5.493, 24.311 False
157.274, 129.606, 5.532, 24.344 False
157.089, 129.605, 5.566, 24.377 False
156.902, 129.604, 5.595, 24.410 False
156.715, 129.603, 5.618, 24.443 False
156.527, 129.602, 5.636, 24.476 False
156.339, 129.600, 5.648, 24.509 False
156.151, 129.599, 5.656, 24.542 False
155.962, 129.598, 5.659, 24.575 False
155.774, 129.597, 5.658, 24.608 False
155.585, 129.596, 5.654, 24.641 False
155.397, 129.594, 5.646, 24.674 False
155.210, 129.593, 5.636, 24.707 False
155.022, 129.592, 5.622, 24.740 False
154.835, 129.591, 5.606, 24.773 False
154.649, 129.589, 5.588, 24.806 False
154.464, 129.588, 5.568, 24.839 False
154.279, 129.587, 5.546, 24.872 False
154.095, 129.586, 5.523, 24.905 False
153.911, 129.584, 5.500, 24.938 False
153.729, 129.583, 5.480, 24.971 False
153.547, 129.582, 5.461, 25.004 False
153.365, 129.581, 5.447, 25.037 False
153.184, 129.580, 5.440, 25.070 False
153.002, 129.578, 5.440, 25.103 False
152.821, 129.577, 5.449, 25.136 False
152.639, 129.576, 5.468, 25.169 False
152.455, 129.575, 5.498, 25.202 False
152.271, 129.573, 5.535, 25.235 False
152.085, 129.572, 5.577, 25.268 False
151.898, 129.571, 5.618, 25.301 False
151.709, 129.570, 5.658, 25.334 False
151.519, 129.568, 5.691, 25.367 False
151.329, 129.567, 5.718, 25.400 False
151.137, 129.566, 5.739, 25.433 False
150.946, 129.565, 5.755, 25.466 False
150.754, 129.563, 5.765, 25.499 False
150.561, 129.562, 5.770, 25.532 False
150.369, 129.561, 5.772, 25.565 False
150.177, 129.559, 5.768, 25.598 False
149.985, 129.558, 5.762, 25.631 False
149.793, 129.557, 5.752, 25.664 False
149.602, 129.556, 5.739, 25.697 False
149.412, 129.554, 5.723, 25.730 False
149.221, 129.553, 5.705, 25.763 False
149.032, 129.552, 5.684, 25.796 False
148.843, 129.551, 5.663, 25.829 False
148.655, 129.549, 5.639, 25.862 False
148.468, 129.548, 5.614, 25.895 False
148.282, 129.547, 5.587, 25.928 False
148.097, 129.546, 5.561, 25.961 False
147.912, 129.545, 5.535, 25.994 False
147.728, 129.543, 5.514, 26.027 False
147.545, 129.542, 5.497, 26.060 False
147.362, 129.541, 5.486, 26.093 False
147.179, 129.540, 5.485, 26.126 False
146.996, 129.539, 5.491, 26.159 False
146.812, 129.538, 5.509, 26.192 False
146.628, 129.537, 5.534, 26.225 False
146.442, 129.535, 5.569, 26.258 False
146.255, 129.534, 5.607, 26.291 False
146.067, 129.533, 5.647, 26.324 False
145.877, 129.532, 5.684, 26.357 False
145.687, 129.531, 5.717, 26.390 False
145.495, 129.530, 5.743, 26.423 False
145.303, 129.529, 5.764, 26.456 False
145.111, 129.527, 5.779, 26.489 False
144.918, 129.526, 5.788, 26.522 False
144.725, 129.525, 5.793, 26.555 False
144.532, 129.524, 5.794, 26.588 False
144.339, 129.523, 5.790, 26.621 False
144.146, 129.522, 5.783, 26.654 False
143.954, 129.521, 5.773, 26.687 False
143.762, 129.520, 5.759, 26.720 False
143.571, 129.519, 5.743, 26.753 False
143.380, 129.518, 5.724, 26.786 False
143.190, 129.516, 5.704, 26.819 False
143.001, 129.515, 5.681, 26.852 False
142.812, 129.514, 5.657, 26.885 False
142.624, 129.513, 5.631, 26.918 False
142.437, 129.512, 5.606, 26.951 False
142.251, 129.511, 5.581, 26.984 False
142.066, 129.510, 5.559, 27.017 False
141.881, 129.510, 5.543, 27.050 False
141.697, 129.509, 5.533, 27.083 False
141.512, 129.508, 5.532, 27.116 False
141.328, 129.507, 5.539, 27.149 False
141.142, 129.506, 5.558, 27.182 False
140.956, 129.505, 5.583, 27.215 False
140.769, 129.504, 5.617, 27.248 False
140.580, 129.503, 5.654, 27.281 False
140.391, 129.502, 5.693, 27.314 False
140.200, 129.501, 5.729, 27.347 False
140.008, 129.500, 5.761, 27.380 False
139.815, 129.500, 5.787, 27.413 False
139.621, 129.499, 5.807, 27.446 False
139.427, 129.498, 5.822, 27.479 False
139.233, 129.497, 5.830, 27.512 False
139.038, 129.496, 5.835, 27.545 False
138.844, 129.495, 5.834, 27.578 False
138.650, 129.494, 5.831, 27.611 False
138.456, 129.494, 5.823, 27.644 False
138.262, 129.493, 5.812, 27.677 False
138.069, 129.492, 5.798, 27.710 False
137.876, 129.491, 5.781, 27.743 False
137.684, 129.490, 5.762, 27.776 False
137.493, 129.490, 5.741, 27.809 False
137.302, 129.489, 5.717, 27.842 False
137.113, 129.488, 5.693, 27.875 False
136.924, 129.487, 5.667, 27.908 False
136.736, 129.487, 5.640, 27.941 False
136.549, 129.486, 5.612, 27.974 False
136.362, 129.485, 5.586, 28.007 False
136.177, 129.486, 5.563, 28.040 False
135.992, 129.485, 5.545, 28.073 False
135.807, 129.485, 5.534, 28.106 False
135.623, 129.484, 5.531, 28.139 False
135.438, 129.484, 5.539, 28.172 False
135.253, 129.483, 5.555, 28.205 False
135.067, 129.483, 5.581, 28.238 False
134.880, 129.483, 5.612, 28.271 False
134.692, 129.482, 5.649, 28.304 False
134.502, 129.483, 5.683, 28.337 False
134.312, 129.482, 5.711, 28.370 False
134.121, 129.482, 5.725, 28.403 False
133.930, 129.482, 5.716, 28.436 False
133.740, 129.482, 5.682, 28.469 False
133.553, 129.482, 5.629, 28.502 False
133.367, 129.481, 5.558, 28.535 False
133.185, 129.482, 5.472, 28.568 False
133.006, 129.482, 5.373, 28.601 False
132.830, 129.482, 5.261, 28.634 False
132.659, 129.482, 5.138, 28.667 False
132.492, 129.483, 5.005, 28.700 False
132.329, 129.483, 4.860, 28.733 False
132.172, 129.483, 4.700, 28.766 False
132.020, 129.483, 4.540, 28.799 False
131.874, 129.483, 4.384, 28.832 False
131.732, 129.483, 4.229, 28.865 False
131.595, 129.483, 4.080, 28.898 False
131.464, 129.484, 3.933, 28.931 False
131.336, 129.485, 3.793, 28.964 False
131.214, 129.485, 3.663, 28.997 False
131.095, 129.485, 3.534, 29.030 False
130.980, 129.485, 3.417, 29.063 False
130.869, 129.485, 3.297, 29.096 False
130.762, 129.485, 3.191, 29.129 False
130.658, 129.486, 3.091, 29.162 False
130.558, 129.486, 2.990, 29.195 False
130.460, 129.486, 2.890, 29.228 False
130.366, 129.486, 2.792, 29.261 False
130.275, 129.486, 2.695, 29.294 False
130.188, 129.486, 2.601, 29.327 False
130.103, 129.486, 2.509, 29.360 False
130.022, 129.486, 2.420, 29.393 False
129.943, 129.486, 2.333, 29.426 False
129.867, 129.487, 2.249, 29.459 False
129.794, 129.487, 2.168, 29.492 False
129.723, 129.487, 2.090, 29.525 False
129.655, 129.487, 2.014, 29.558 False
129.590, 129.487, 1.941, 29.591 False
129.527, 129.487, 1.870, 29.624 False
129.466, 129.487, 1.802, 29.657 False
129.407, 129.487, 1.736, 29.690 False
129.351, 129.487, 1.673, 29.723 False
129.296, 129.487, 1.611, 29.756 False
129.244, 129.487, 1.552, 29.789 False
129.193, 129.487, 1.496, 29.822 False
129.145, 129.487, 1.441, 29.855 False
129.098, 129.487, 1.388, 29.888 False
129.053, 129.487, 1.337, 29.921 False
129.009, 129.487, 1.288, 29.954 False
128.967, 129.487, 1.241, 29.987 False
128.927, 129.488, 1.196, 30.020 False
128.888, 129.488, 1.152, 30.053 False
128.850, 129.488, 1.110, 30.086 False
128.815, 129.488, 1.040, 30.119 False
128.781, 129.488, 1.014, 30.152 False
128.748, 129.488, 0.963, 30.185 False
128.718, 129.487, 0.892, 30.218 False
128.690, 129.487, 0.828, 30.251 False
128.664, 129.487, 0.773, 30.284 False
128.639, 129.487, 0.729, 30.317 False
128.616, 129.487, 0.698, 30.350 False
128.592, 129.487, 0.692, 30.383 False
128.569, 129.487, 0.713, 30.416 False
128.543, 129.487, 0.776, 30.449 False
128.515, 129.487, 0.830, 30.482 False
128.484, 129.487, 0.909, 30.515 False
128.449, 129.487, 1.055, 30.548 False
128.410, 129.487, 1.167, 30.581 False
128.369, 129.487, 1.214, 30.614 False
128.326, 129.487, 1.279, 30.647 False
128.280, 129.487, 1.375, 30.680 False
128.230, 129.487, 1.516, 30.713 False
128.175, 129.487, 1.690, 30.746 False
128.113, 129.487, 1.859, 30.779 False
128.046, 129.487, 2.009, 30.812 False
127.975, 129.487, 2.153, 30.845 False
127.899, 129.487, 2.299, 30.878 False
127.818, 129.487, 2.448, 30.911 False
127.732, 129.487, 2.601, 30.944 False
127.641, 129.487, 2.756, 30.977 False
127.544, 129.487, 2.913, 31.010 False
127.443, 129.487, 3.072, 31.043 False
127.336, 129.487, 3.232, 31.076 False
127.224, 129.487, 3.392, 31.109 False
127.107, 129.486, 3.551, 31.142 False
126.984, 129.486, 3.711, 31.175 False
126.856, 129.486, 3.871, 31.208 False
126.723, 129.485, 4.030, 31.241 False
126.584, 129.485, 4.189, 31.274 False
126.441, 129.485, 4.347, 31.307 False
126.292, 129.485, 4.504, 31.340 False
126.138, 129.485, 4.656, 31.373 False
125.979, 129.485, 4.800, 31.406 False
125.815, 129.485, 4.933, 31.439 False
125.648, 129.485, 5.054, 31.472 False
125.477, 129.484, 5.162, 31.505 False
125.303, 129.484, 5.256, 31.538 False
125.126, 129.484, 5.336, 31.571 False
124.947, 129.484, 5.402, 31.604 False
124.766, 129.484, 5.458, 31.637 False
124.584, 129.484, 5.503, 31.670 False
124.400, 129.484, 5.540, 31.703 False
124.215, 129.484, 5.567, 31.736 False
124.030, 129.484, 5.585, 31.769 False
123.844, 129.483, 5.590, 31.802 False
123.659, 129.483, 5.583, 31.835 False
123.474, 129.483, 5.573, 31.868 False
123.289, 129.483, 5.565, 31.901 False
123.104, 129.483, 5.559, 31.934 False
122.919, 129.483, 5.554, 31.967 False
122.735, 129.483, 5.548, 32.000 False
122.551, 129.483, 5.541, 32.033 False
122.366, 129.483, 5.531, 32.066 False
122.183, 129.484, 5.519, 32.099 False
121.999, 129.484, 5.504, 32.132 False
121.817, 129.484, 5.490, 32.165 False
121.634, 129.484, 5.476, 32.198 False
121.452, 129.484, 5.465, 32.231 False
121.270, 129.484, 5.458, 32.264 False
121.088, 129.484, 5.459, 32.297 False
120.906, 129.484, 5.468, 32.330 False
120.723, 129.484, 5.486, 32.363 False
120.540, 129.485, 5.517, 32.396 False
120.355, 129.487, 5.548, 32.429 False
120.169, 129.488, 5.569, 32.462 False
119.983, 129.490, 5.578, 32.495 False
119.797, 129.491, 5.577, 32.528 False
119.611, 129.493, 5.571, 32.561 False
119.426, 129.494, 5.558, 32.594 False
119.241, 129.496, 5.543, 32.627 False
119.057, 129.498, 5.525, 32.660 False
118.874, 129.500, 5.505, 32.693 False
118.691, 129.502, 5.483, 32.726 False
118.509, 129.505, 5.460, 32.759 False
118.328, 129.507, 5.435, 32.792 False
118.147, 129.509, 5.410, 32.825 False
117.968, 129.512, 5.384, 32.858 False
117.789, 129.515, 5.357, 32.891 False
117.611, 129.518, 5.329, 32.924 False
117.435, 129.521, 5.302, 32.957 False
117.259, 129.524, 5.273, 32.990 False
117.084, 129.527, 5.245, 33.023 False
116.910, 129.530, 5.216, 33.056 False
116.737, 129.533, 5.187, 33.089 False
116.565, 129.537, 5.157, 33.122 False
116.393, 129.541, 5.128, 33.155 False
116.223, 129.544, 5.098, 33.188 False
116.054, 129.549, 5.068, 33.221 False
115.886, 129.552, 5.038, 33.254 False
115.719, 129.556, 5.008, 33.287 False
115.553, 129.560, 4.988, 33.320 False
115.386, 129.564, 4.987, 33.353 False
115.220, 129.568, 4.975, 33.386 False
115.055, 129.573, 4.953, 33.419 False
114.891, 129.577, 4.923, 33.452 False
114.728, 129.581, 4.891, 33.485 False
114.565, 129.585, 4.857, 33.518 False
114.405, 129.590, 4.825, 33.551 False
114.245, 129.594, 4.792, 33.584 False
114.086, 129.598, 4.760, 33.617 False
113.928, 129.603, 4.728, 33.650 False
113.771, 129.608, 4.698, 33.683 False
113.616, 129.612, 4.666, 33.716 False
113.461, 129.616, 4.636, 33.749 False
113.307, 129.621, 4.604, 33.782 False
113.155, 129.626, 4.573, 33.815 False
113.003, 129.630, 4.542, 33.848 False
112.853, 129.634, 4.511, 33.881 False
112.703, 129.639, 4.480, 33.914 False
112.555, 129.643, 4.449, 33.947 False
112.407, 129.647, 4.418, 33.980 False
112.261, 129.651, 4.387, 34.013 False
112.115, 129.656, 4.356, 34.046 False
111.971, 129.660, 4.326, 34.079 False
111.828, 129.664, 4.296, 34.112 False
111.685, 129.668, 4.266, 34.145 False
111.544, 129.672, 4.236, 34.178 False
111.403, 129.675, 4.207, 34.211 False
111.264, 129.679, 4.177, 34.244 False
111.125, 129.683, 4.147, 34.277 False
110.988, 129.686, 4.117, 34.310 False
110.852, 129.689, 4.087, 34.343 False
110.716, 129.692, 4.057, 34.376 False
110.582, 129.695, 4.028, 34.409 False
110.448, 129.699, 3.997, 34.442 False
110.316, 129.702, 3.967, 34.475 False
110.184, 129.704, 3.937, 34.508 False
110.054, 129.707, 3.907, 34.541 False
109.924, 129.710, 3.878, 34.574 False
109.796, 129.713, 3.850, 34.607 False
109.668, 129.714, 3.819, 34.640 False
109.542, 129.716, 3.791, 34.673 False
109.416, 129.718, 3.762, 34.706 False
109.291, 129.720, 3.733, 34.739 False
109.168, 129.722, 3.703, 34.772 False
109.045, 129.723, 3.673, 34.805 False
108.924, 129.723, 3.634, 34.838 False
108.804, 129.724, 3.577, 34.871 False
108.687, 129.725, 3.504, 34.904 False
108.572, 129.727, 3.422, 34.937 False
108.461, 129.727, 3.332, 34.970 False
108.353, 129.727, 3.238, 35.003 False
108.248, 129.727, 3.141, 35.036 False
108.146, 129.727, 3.044, 35.069 False
108.047, 129.726, 2.945, 35.102 False
107.952, 129.725, 2.847, 35.135 False
107.860, 129.724, 2.751, 35.168 False
107.771, 129.724, 2.657, 35.201 False
107.685, 129.723, 2.564, 35.234 False
107.602, 129.722, 2.474, 35.267 False
107.521, 129.721, 2.385, 35.300 False
107.444, 129.720, 2.301, 35.333 False
107.370, 129.719, 2.217, 35.366 False
107.298, 129.718, 2.137, 35.399 False
107.228, 129.716, 2.058, 35.432 False
107.162, 129.716, 1.984, 35.465 False
107.097, 129.714, 1.911, 35.498 False
107.035, 129.713, 1.842, 35.531 False
106.976, 129.711, 1.773, 35.564 False
106.918, 129.710, 1.709, 35.597 False
106.862, 129.708, 1.645, 35.630 False
106.809, 129.707, 1.585, 35.663 False
106.758, 129.705, 1.526, 35.696 False
106.708, 129.704, 1.471, 35.729 False
106.660, 129.703, 1.417, 35.762 False
106.614, 129.701, 1.364, 35.795 False
106.570, 129.699, 1.314, 35.828 False
106.527, 129.698, 1.266, 35.861 False
106.486, 129.698, 1.220, 35.894 False
106.446, 129.697, 1.175, 35.927 False
106.408, 129.696, 1.132, 35.960 False
106.371, 129.696, 1.091, 35.993 False
106.335, 129.695, 1.051, 36.026 False
106.301, 129.694, 1.012, 36.059 False
106.268, 129.694, 0.975, 36.092 False
106.237, 129.693, 0.939, 36.125 False
106.206, 129.692, 0.905, 36.158 False
106.176, 129.692, 0.872, 36.191 False
106.148, 129.690, 0.838, 36.224 False
106.121, 129.689, 0.807, 36.257 False
106.095, 129.688, 0.778, 36.290 False
106.069, 129.687, 0.750, 36.323 False
106.045, 129.687, 0.723, 36.356 False
106.021, 129.686, 0.695, 36.389 False
105.999, 129.685, 0.670, 36.422 False
105.977, 129.684, 0.645, 36.455 False
105.956, 129.684, 0.622, 36.488 False
105.936, 129.684, 0.599, 36.521 False
105.916, 129.683, 0.577, 36.554 False
105.897, 129.683, 0.556, 36.587 False
105.879, 129.682, 0.536, 36.620 False
105.862, 129.681, 0.515, 36.653 False
105.845, 129.680, 0.493, 36.686 False
105.829, 129.679, 0.477, 36.719 False
105.813, 129.678, 0.460, 36.752 False
105.798, 129.678, 0.443, 36.785 False
105.784, 129.678, 0.427, 36.818 False
105.770, 129.677, 0.412, 36.851 False
105.757, 129.677, 0.397, 36.884 False
105.744, 129.676, 0.382, 36.917 False
105.731, 129.676, 0.368, 36.950 False
105.719, 129.676, 0.355, 36.983 False
105.708, 129.675, 0.341, 37.016 False
105.697, 129.675, 0.329, 37.049 False
105.686, 129.674, 0.316, 37.082 False
105.676, 129.674, 0.305, 37.115 False
105.666, 129.673, 0.293, 37.148 False
105.656, 129.673, 0.283, 37.181 False
105.647, 129.673, 0.272, 37.214 False
105.638, 129.673, 0.262, 37.247 False
105.629, 129.672, 0.253, 37.280 False
105.621, 129.672, 0.244, 37.313 False
105.613, 129.672, 0.235, 37.346 False
105.606, 129.672, 0.226, 37.379 False
105.598, 129.671, 0.217, 37.412 False
105.591, 129.671, 0.210, 37.445 False
105.584, 129.671, 0.202, 37.478 False
105.578, 129.671, 0.195, 37.511 False
105.571, 129.670, 0.188, 37.544 False
105.565, 129.670, 0.180, 37.577 False
105.560, 129.669, 0.173, 37.610 False
105.554, 129.669, 0.167, 37.643 False
105.548, 129.669, 0.161, 37.676 False
105.543, 129.669, 0.155, 37.709 False
105.538, 129.669, 0.149, 37.742 False
105.533, 129.669, 0.144, 37.775 False
105.529, 129.668, 0.139, 37.808 False
105.524, 129.668, 0.134, 37.841 False
105.520, 129.668, 0.129, 37.874 False
105.515, 129.668, 0.124, 37.907 False
105.511, 129.668, 0.120, 37.940 False
105.508, 129.668, 0.115, 37.973 False
105.504, 129.668, 0.111, 38.006 False
105.500, 129.668, 0.107, 38.039 False
105.497, 129.668, 0.103, 38.072 False
105.493, 129.667, 0.099, 38.105 False
105.490, 129.667, 0.096, 38.138 False
105.487, 129.667, 0.092, 38.171 False
105.484, 129.667, 0.089, 38.204 False
105.481, 129.667, 0.086, 38.237 False
105.478, 129.667, 0.083, 38.270 False
105.476, 129.667, 0.080, 38.303 False
105.473, 129.667, 0.077, 38.336 False
105.470, 129.667, 0.074, 38.369 False
105.468, 129.667, 0.071, 38.402 False
105.466, 129.667, 0.068, 38.435 False
105.464, 129.666, 0.065, 38.468 False
105.463, 129.666, 0.007, 38.501 False
105.462, 129.666, 0.028, 38.534 False
105.461, 129.666, 0.025, 38.567 False
105.460, 129.666, 0.024, 38.600 False
105.459, 129.666, 0.023, 38.633 False
105.458, 129.666, 0.023, 38.666 False
105.457, 129.666, 0.026, 38.699 False
105.456, 129.666, 0.054, 38.732 False
105.451, 129.666, 0.171, 38.765 False
105.441, 129.665, 0.305, 38.798 False
105.425, 129.665, 0.527, 38.831 False
105.399, 129.663, 0.785, 38.864 False
105.366, 129.662, 1.005, 38.897 False
105.326, 129.660, 1.200, 38.930 False
105.280, 129.658, 1.385, 38.963 False
105.229, 129.656, 1.562, 38.996 False
105.172, 129.655, 1.733, 39.029 False
105.109, 129.652, 1.902, 39.062 False
105.041, 129.650, 2.068, 39.095 False
104.968, 129.648, 2.233, 39.128 False
104.889, 129.645, 2.397, 39.161 False
104.805, 129.642, 2.560, 39.194 False
104.715, 129.637, 2.720, 39.227 False
104.620, 129.632, 2.884, 39.260 False
104.520, 129.627, 3.048, 39.293 False
104.414, 129.621, 3.212, 39.326 False
104.303, 129.615, 3.375, 39.359 False
104.187, 129.608, 3.538, 39.392 False
104.065, 129.602, 3.700, 39.425 False
103.937, 129.595, 3.860, 39.458 False
103.805, 129.587, 4.020, 39.491 False
103.667, 129.578, 4.179, 39.524 False
103.524, 129.568, 4.337, 39.557 False
103.376, 129.558, 4.491, 39.590 False
103.223, 129.546, 4.637, 39.623 False
103.066, 129.534, 4.774, 39.656 False
102.904, 129.521, 4.900, 39.689 False
102.739, 129.506, 5.013, 39.722 False
102.570, 129.490, 5.120, 39.755 False
102.398, 129.473, 5.211, 39.788 False
102.224, 129.455, 5.294, 39.821 False
102.047, 129.435, 5.363, 39.854 False
101.869, 129.415, 5.426, 39.887 False
101.688, 129.392, 5.476, 39.920 False
101.507, 129.370, 5.522, 39.953 False
101.325, 129.343, 5.547, 39.986 False
101.142, 129.313, 5.568, 40.019 False
100.960, 129.281, 5.580, 40.052 False
100.778, 129.247, 5.584, 40.085 False
100.596, 129.212, 5.584, 40.118 False
100.414, 129.175, 5.585, 40.151 False
100.233, 129.135, 5.586, 40.184 False
100.052, 129.094, 5.586, 40.217 False
99.872, 129.049, 5.577, 40.250 False
99.692, 129.003, 5.576, 40.283 False
99.513, 128.954, 5.562, 40.316 False
99.335, 128.904, 5.557, 40.349 False
99.159, 128.850, 5.538, 40.382 False
98.983, 128.796, 5.529, 40.415 False
98.809, 128.738, 5.505, 40.448 False
98.636, 128.678, 5.486, 40.481 False
98.465, 128.615, 5.462, 40.514 False
98.295, 128.550, 5.440, 40.547 False
98.128, 128.483, 5.411, 40.580 False
97.962, 128.414, 5.385, 40.613 False
97.798, 128.342, 5.353, 40.646 False
97.636, 128.269, 5.323, 40.679 False
97.476, 128.194, 5.294, 40.712 False
97.318, 128.118, 5.262, 40.745 False
97.162, 128.040, 5.225, 40.778 False
97.008, 127.960, 5.189, 40.811 False
96.857, 127.877, 5.141, 40.844 False
96.708, 127.794, 5.111, 40.877 False
96.562, 127.708, 5.063, 40.910 False
96.418, 127.621, 5.033, 40.943 False
96.277, 127.532, 4.984, 40.976 False
96.138, 127.442, 4.972, 41.009 False
96.001, 127.349, 4.941, 41.042 False
95.866, 127.255, 4.919, 41.075 False
95.734, 127.159, 4.874, 41.108 False
95.605, 127.061, 4.833, 41.141 False
95.479, 126.961, 4.789, 41.174 False
95.356, 126.861, 4.751, 41.207 False
95.236, 126.759, 4.706, 41.240 False
95.118, 126.656, 4.667, 41.273 False
95.004, 126.551, 4.611, 41.306 False
94.893, 126.446, 4.580, 41.339 False
94.785, 126.339, 4.529, 41.372 False
94.679, 126.231, 4.499, 41.405 False
94.577, 126.122, 4.448, 41.438 False
94.476, 126.013, 4.419, 41.471 False
94.380, 125.903, 4.367, 41.504 False
94.286, 125.791, 4.327, 41.537 False
94.196, 125.679, 4.282, 41.570 False
94.109, 125.566, 4.243, 41.603 False
94.025, 125.452, 4.202, 41.636 False
93.944, 125.338, 4.165, 41.669 False
93.864, 125.225, 4.142, 41.702 False
93.783, 125.112, 4.121, 41.735 False
93.705, 125.000, 4.074, 41.768 False
93.629, 124.888, 4.028, 41.801 False
93.556, 124.776, 3.981, 41.834 False
93.485, 124.665, 3.939, 41.867 False
93.417, 124.553, 3.897, 41.900 False
93.350, 124.442, 3.857, 41.933 False
93.288, 124.331, 3.803, 41.966 False
93.226, 124.220, 3.775, 41.999 False
93.167, 124.109, 3.725, 42.032 False
93.110, 123.999, 3.696, 42.065 False
93.055, 123.889, 3.645, 42.098 False
93.002, 123.780, 3.617, 42.131 False
92.952, 123.671, 3.567, 42.164 False
92.903, 123.562, 3.539, 42.197 False
92.857, 123.454, 3.489, 42.230 False
92.811, 123.347, 3.461, 42.263 False
92.769, 123.240, 3.411, 42.296 False
92.728, 123.134, 3.376, 42.329 False
92.690, 123.029, 3.332, 42.362 False
92.653, 122.924, 3.301, 42.395 False
92.619, 122.817, 3.247, 42.428 False
92.585, 122.713, 3.217, 42.461 False
92.554, 122.610, 3.168, 42.494 False
92.524, 122.508, 3.145, 42.527 False
92.496, 122.407, 3.099, 42.560 False
92.469, 122.307, 3.076, 42.593 False
92.445, 122.208, 3.029, 42.626 False
92.420, 122.109, 3.011, 42.659 False
92.399, 122.011, 2.974, 42.692 False
92.378, 121.914, 2.957, 42.725 False
92.359, 121.817, 2.929, 42.758 False
92.341, 121.721, 2.919, 42.791 False
92.325, 121.624, 2.889, 42.824 False
92.309, 121.529, 2.885, 42.857 False
92.294, 121.436, 2.864, 42.890 False
92.280, 121.341, 2.866, 42.923 False
92.269, 121.247, 2.840, 42.956 False
92.256, 121.153, 2.835, 42.989 False
92.246, 121.059, 2.808, 43.022 False
92.235, 120.965, 2.804, 43.055 False
92.227, 120.872, 2.782, 43.088 False
92.218, 120.779, 2.777, 43.121 False
92.207, 120.686, 2.781, 43.154 False
92.195, 120.594, 2.778, 43.187 False
92.185, 120.502, 2.758, 43.220 False
92.174, 120.411, 2.749, 43.253 False
92.164, 120.320, 2.736, 43.286 False
92.155, 120.229, 2.731, 43.319 False
92.146, 120.138, 2.719, 43.352 False
92.137, 120.048, 2.715, 43.385 False
92.130, 119.957, 2.702, 43.418 False
92.122, 119.867, 2.700, 43.451 False
92.116, 119.778, 2.689, 43.484 False
92.109, 119.688, 2.687, 43.517 False
92.103, 119.599, 2.676, 43.550 False
92.097, 119.509, 2.675, 43.583 False
92.093, 119.420, 2.665, 43.616 False
92.087, 119.331, 2.664, 43.649 False
92.083, 119.243, 2.654, 43.682 False
92.079, 119.154, 2.653, 43.715 False
92.075, 119.066, 2.645, 43.748 False
92.072, 118.977, 2.643, 43.781 False
92.069, 118.889, 2.636, 43.814 False
92.067, 118.801, 2.634, 43.847 False
92.065, 118.714, 2.627, 43.880 False
92.063, 118.626, 2.626, 43.913 False
